office,73.05154797802999,33.658848622105616,1600
office,73.07767885449321,33.67276296482108,1600
office,73.0755349232307,33.67349030425462,1600
office,73.04379774291985,33.669947042515574,1600
office,73.04202909701681,33.6702765126012,1600
office,73.05776108542715,33.66106849992432,1600
office,73.08316012298914,33.664020249294424,1600
office,73.06202144531267,33.673404549199624,1600
office,73.05263961611078,33.65709736967003,1600
office,73.07464884413382,33.657567125483716,1600
office,73.06198639199341,33.6615925898771,1600
office,73.05009251523026,33.66789759041968,1600
office,73.08109120052825,33.64605698242191,1600
office,73.0432320194133,33.65311721506042,1600
office,73.05524376260641,33.657402398547,1600
office,73.0791248028199,33.665863940256585,1600
office,73.07476151581282,33.66314729335406,1600
office,73.06723645297097,33.66435708526238,1600
office,73.07958898141165,33.64894250425572,1600
office,73.04338073234938,33.6610534273073,1600
office,73.07831861254154,33.64716219458694,1600
office,73.08066719346304,33.6689546721672,1600
office,73.07593495743772,33.652174389709494,1600
office,73.07871936839297,33.663021358531,1600
office,73.052492543906,33.664425855892226,1600
office,73.07673664698669,33.67439625980427,1600
office,73.04964003888404,33.66942923870101,1600
office,73.04507631216198,33.66195416142638,1600
office,73.0604422042123,33.66857527625777,1600
office,73.04330130070419,33.650180153012364,1600
office,73.07856202372984,33.66630101981529,1600
office,73.0643182890261,33.67231745775155,1600
office,73.0795895068188,33.65083643924059,1600
office,73.06982175476416,33.65016708258275,1600
office,73.07165001013837,33.66550620156999,1600
office,73.0700089891904,33.6543862720759,1600
office,73.04605535634578,33.65399058012809,1600
office,73.05549104217764,33.67584333204322,1600
office,73.0724103894104,33.643629052909446,1600
office,73.07944643095365,33.6495366287567,1600
office,73.0725450653923,33.65194096166591,1600
office,73.06177052968425,33.648786206336695,1600
office,73.04298242538165,33.65903906642684,1600
office,73.07923383732626,33.661405157194736,1600
office,73.04656311060795,33.676184964311524,1600
office,73.04472246516187,33.65493304663456,1600
office,73.04259005041558,33.66680027843513,1600
office,73.04509361906248,33.67227209063654,1600
office,73.06480451287715,33.67338494296114,1600
office,73.07075283860489,33.64491695524586,1600
office,73.04997741250176,33.656712337186775,1600
office,73.0671048213963,33.666166847402195,1600
office,73.06945972932193,33.643462089645915,1600
office,73.05459652580588,33.64778226870882,1600
office,73.07592804004454,33.66030543924758,1600
office,73.05251804539823,33.65565287090069,1600
office,73.04372041982924,33.64496214225281,1600
office,73.05753593015737,33.64930301036908,1600
office,73.07869762459678,33.65390710905861,1600
office,73.0685664178403,33.66011189315292,1600
office,73.0831194378752,33.66619868045047,1600
office,73.08305962429647,33.651297760259204,1600
office,73.06601045218736,33.64539330458729,1600
office,73.04186942665427,33.66846593972849,1600
office,73.0546541184415,33.66258014895237,1600
office,73.07826159820269,33.645022388288275,1600
office,73.05254285860785,33.64732188919387,1600
office,73.07173231607406,33.665392319978714,1600
office,73.07536466529992,33.66724161589484,1600
office,73.0568762162784,33.67380030976244,1600
office,73.07398719831902,33.67166616274153,1600
office,73.0793924556644,33.656035695283215,1600
office,73.07477807357148,33.66758902169209,1600
office,73.06255166948642,33.67603411330911,1600
office,73.05687196762668,33.650184893714396,1600
office,73.08311371142246,33.6750717143212,1600
office,73.05681347805312,33.648843877385296,1600
office,73.06590366251788,33.649795869020956,1600
office,73.0564118199245,33.650509962297484,1600
office,73.05076032456698,33.656529355659515,1600
office,73.07753283098525,33.65622098957853,1600
office,73.05709624334521,33.664997428029736,1600
office,73.04506405495341,33.6565018839237,1600
office,73.05231058349409,33.65732486762007,1600
office,73.05286455834958,33.66489461780866,1600
office,73.06587277075813,33.64581288081658,1600
office,73.04949934702083,33.66395722316758,1600
office,73.0453082451848,33.64493579561929,1600
office,73.0477175419195,33.67333742785135,1600
office,73.07470180619244,33.67587600931806,1600
office,73.0656474659753,33.6670672197798,1600
office,73.0759378392438,33.67687222959737,1600
office,73.07944762669902,33.67369676761886,1600
office,73.04172304183072,33.6766707988542,1600
office,73.04231216704137,33.665964431248554,1600
office,73.05513057148936,33.6749858747907,1600
office,73.04422621730819,33.666066699172724,1600
office,73.05174852685016,33.65522595999472,1600
office,73.0448120679962,33.65568178903358,1600
office,73.05879378404838,33.66952326565122,1600
office,73.05063525576934,33.65350882432532,1600
office,73.08271280331029,33.67101102333837,1600
office,73.08241874247595,33.650933199769014,1600
office,73.0755242805925,33.66556352842639,1600
office,73.0714047222282,33.65027059782358,1600
office,73.04944678535836,33.65493677275042,1600
office,73.05217779616088,33.66065409274632,1600
office,73.07851709135754,33.64368411973269,1600
office,73.07762963104531,33.64363305289642,1600
office,73.07134769115429,33.67670227340512,1600
office,73.07736142848056,33.67369061220438,1600
office,73.0601534616819,33.66314199185028,1600
office,73.08100245794704,33.66164032909309,1600
office,73.05710458998652,33.67594396793692,1600
office,73.05323587767047,33.64860216447062,1600
office,73.04702903152645,33.67426874820823,1600
office,73.0606936412228,33.67223948629394,1600
office,73.0821144366197,33.659789845715544,1600
office,73.04728052262737,33.66436201268265,1600
office,73.0680074132084,33.656009413231615,1600
office,73.07268848018667,33.64827139249925,1600
office,73.0571074749333,33.667242502230025,1600
office,73.06905380796083,33.6713014934046,1600
office,73.07058226944851,33.65124560364584,1600
office,73.05262502842747,33.64684440815253,1600
office,73.07841464108239,33.665477573538226,1600
office,73.07920909660582,33.67194934135216,1600
office,73.05651627999677,33.65192496712258,1600
office,73.05980796850986,33.66297995518658,1600
office,73.07811389887469,33.658573460772544,1600
office,73.07403056689265,33.65318070875236,1600
office,73.07332440552346,33.64807645551592,1600
office,73.06515269445843,33.652612576778665,1600
office,73.04275671126419,33.661893085389345,1600
office,73.067619388624,33.67227258675857,1600
office,73.05096679402297,33.66597389300671,1600
office,73.08194664495899,33.64495843986088,1600
office,73.06519560348102,33.654497032184665,1600
office,73.04408505733193,33.65148674390808,1600
office,73.055063838937,33.65286781962102,1600
office,73.04558611775877,33.66763534083356,1600
office,73.07377261969305,33.669190142044926,1600
office,73.07840059135265,33.661121205602235,1600
office,73.08263301531339,33.66447583009636,1600
office,73.05370970964765,33.64696839863643,1600
office,73.04969424492069,33.659570592008215,1600
office,73.0797855826605,33.6440492062141,1600
office,73.0592836106564,33.65599339500762,1600
office,73.06493259678281,33.649686158871084,1600
office,73.04220652994655,33.662416872015015,1600
office,73.05824018254019,33.652348797489346,1600
office,73.05835364753864,33.671693797024325,1600
office,73.04222531245246,33.65387521570671,1600
office,73.07557934725955,33.67147103214986,1600
office,73.06446372984914,33.65550835120489,1600
office,73.04964323463912,33.65939123338248,1600
office,73.05491709259286,33.65947972305514,1600
office,73.07902100944268,33.66804273983934,1600
office,73.06862307097919,33.67302049746873,1600
office,73.04868626265758,33.650691779444415,1600
office,73.06096421777201,33.648737141023176,1600
office,73.0678557081461,33.652596760632115,1600
office,73.06971893434896,33.661182457740956,1600
office,73.04380684607237,33.6715515376365,1600
office,73.05826794954076,33.65315783355633,1600
office,73.06924789018548,33.66189597509121,1600
office,73.05425378232613,33.65344598141282,1600
office,73.04342100809133,33.65950016691661,1600
office,73.04342365049139,33.66946661232982,1600
office,73.05044412926699,33.643591926316425,1600
office,73.05623610735609,33.643819650671006,1600
office,73.05294559057572,33.669222039112604,1600
office,73.0559845499293,33.650043217044434,1600
office,73.05575632993583,33.67558166381025,1600
office,73.07178057697529,33.646817493003404,1600
office,73.06517404954798,33.661699033064295,1600
office,73.08073178164436,33.64605588846652,1600
office,73.05546453090935,33.65369371624721,1600
office,73.04883679976705,33.665259554619254,1600
office,73.05047960428912,33.661408541497885,1600
